VBELN,VKORG,KUNNR,CTLPC,WAERS,AMTBL
9500001849,1002.00 ,,,,0.00 
9500001850,1002.00 ,,,,0.00 
9500001851,1002.00 ,,,,0.00 
9500001852,1002.00 ,,,,0.00 
9500001853,1002.00 ,,,,0.00 
9500001854,1002.00 ,,,,0.00 
9500001855,1002.00 ,,,,0.00 
9500001856,1002.00 ,,,,0.00 
9500001857,1002.00 ,,,,0.00 
9500001858,1002.00 ,,,,0.00 
9500001859,1002.00 ,,,,0.00 
9500001860,1002.00 ,,,,0.00 
9500001861,1002.00 ,,,,0.00 
9500001862,1002.00 ,,,,0.00 
9500001863,1002.00 ,,,,0.00 
9500001864,1002.00 ,,,,0.00 
9500001865,1007.00 ,,,,0.00 
9500001866,1002.00 ,,,,0.00 
9500001867,1002.00 ,,,,0.00 
9500001868,1002.00 ,,,,0.00 
9500001869,1002.00 ,,,,0.00 
9500001870,1002.00 ,,,,0.00 
9500001871,1002.00 ,,,,0.00 
9500001872,1002.00 ,,,,0.00 
9500001873,1002.00 ,,,,0.00 
9500001874,1002.00 ,,,,0.00 
9500001875,1002.00 ,,,,0.00 
9500001876,1002.00 ,,,,0.00 
9500001877,1002.00 ,,,,0.00 
9500001878,1002.00 ,,,,0.00 
9500001879,1007.00 ,,,,0.00 
9500001880,1007.00 ,,,,0.00 
9500001881,1007.00 ,,,,0.00 
9500001882,1002.00 ,,,,0.00 
9500001883,1002.00 ,,,,0.00 
9500001885,1002.00 ,,,,0.00 
9500001887,1002.00 ,,,,0.00 
9500001888,1002.00 ,,,,0.00 
9500001889,1002.00 ,,,,0.00 
9500001890,1002.00 ,,,,0.00 
9500001891,1002.00 ,,,,0.00 
9500001892,1002.00 ,,,,0.00 
9500001893,1002.00 ,,,,0.00 
9500001894,1002.00 ,,,,0.00 
9500001895,1002.00 ,,,,0.00 
9500001896,1002.00 ,,,,0.00 
9500001897,1002.00 ,,,,0.00 
9500001898,1002.00 ,,,,0.00 
9500001899,1002.00 ,,,,0.00 
9500001900,1002.00 ,,,,0.00 
9500001901,1002.00 ,,,,0.00 
9500001902,1002.00 ,,,,0.00 
9500001903,1002.00 ,,,,0.00 
9500001904,1002.00 ,,,,0.00 
9500001905,1002.00 ,,,,0.00 
9500001906,1002.00 ,,,,0.00 
9500001907,1002.00 ,,,,0.00 
9500001908,1002.00 ,,,,0.00 
9500001909,1007.00 ,,,,0.00 
9500001910,1002.00 ,,,,0.00 
9500001911,1002.00 ,,,,0.00 
9500001912,1002.00 ,,,,0.00 
9500001913,1002.00 ,,,,0.00 
9500001914,1002.00 ,,,,0.00 
9500001915,1002.00 ,,,,0.00 
9500001916,1002.00 ,,,,0.00 
9500001917,1002.00 ,,,,0.00 
9500001918,1002.00 ,,,,0.00 
9500001919,1002.00 ,,,,0.00 
9500001920,1002.00 ,,,,0.00 
9500001921,1002.00 ,,,,0.00 
9500001922,1002.00 ,,,,0.00 
9500001923,1002.00 ,,,,0.00 
9500001924,1002.00 ,,,,0.00 
9500001925,1002.00 ,,,,0.00 
9500001926,1002.00 ,,,,0.00 
9500001927,1002.00 ,,,,0.00 
9500001928,1002.00 ,,,,0.00 
9500001929,1002.00 ,,,,0.00 
9500001930,1002.00 ,,,,0.00 
9500001931,1002.00 ,,,,0.00 
9500001932,1002.00 ,,,,0.00 
9500001933,1002.00 ,,,,0.00 
9500001934,1002.00 ,,,,0.00 
9500001935,1002.00 ,,,,0.00 
9500001936,1002.00 ,,,,0.00 
9500001937,1002.00 ,,,,0.00 
9500001938,1007.00 ,,,,0.00 
9500001939,1002.00 ,,,,0.00 
9500001940,1002.00 ,,,,0.00 
9500001941,1002.00 ,,,,0.00 
9500001942,1002.00 ,,,,0.00 
9500001943,1002.00 ,,,,0.00 
9500001944,1002.00 ,,,,0.00 
9500001945,1002.00 ,,,,0.00 
9500001946,1002.00 ,,,,0.00 
9500001947,1002.00 ,,,,0.00 
9500001948,1002.00 ,,,,0.00 
9500001949,1002.00 ,,,,0.00 
9500001950,1002.00 ,,,,0.00 
9500001951,1002.00 ,,,,0.00 
9500001952,1002.00 ,,,,0.00 
9500001953,1007.00 ,,,,0.00 
9500001954,1002.00 ,,,,0.00 
9500001955,1002.00 ,,,,0.00 
9500001956,1002.00 ,,,,0.00 
9500001957,1002.00 ,,,,0.00 
9500001958,1002.00 ,,,,0.00 
9500001959,1002.00 ,,,,0.00 
9500001960,1002.00 ,,,,0.00 
9500001961,1002.00 ,,,,0.00 
9500001962,1002.00 ,,,,0.00 
9500001963,1002.00 ,,,,0.00 
9500001964,1002.00 ,,,,0.00 
9500001965,1002.00 ,,,,0.00 
9500001966,1002.00 ,,,,0.00 
9500001967,1002.00 ,,,,0.00 
9500001968,1002.00 ,,,,0.00 
9500001969,1002.00 ,,,,0.00 
9500001970,1002.00 ,,,,0.00 
9500001971,1002.00 ,,,,0.00 
9500001972,1002.00 ,,,,0.00 
9500001973,1002.00 ,,,,0.00 
9500001974,1002.00 ,,,,0.00 
9500001975,1002.00 ,,,,0.00 
9500001976,1002.00 ,,,,0.00 
9500001977,1002.00 ,,,,0.00 
9500001978,1007.00 ,,,,0.00 
9500001979,1007.00 ,,,,0.00 
9500001980,1002.00 ,,,,0.00 
9500001981,1007.00 ,,,,0.00 
9500001982,1002.00 ,,,,0.00 
9500001983,1002.00 ,,,,0.00 
9500001984,1002.00 ,,,,0.00 
9500001985,1002.00 ,,,,0.00 
9500001986,1002.00 ,,,,0.00 
9500001987,1002.00 ,,,,0.00 
9500001988,1002.00 ,,,,0.00 
9500001989,1007.00 ,,,,0.00 
9500001990,1002.00 ,,,,0.00 
9500001991,1002.00 ,,,,0.00 
9500001992,1002.00 ,,,,0.00 
9500001993,1002.00 ,,,,0.00 
9500001994,1002.00 ,,,,0.00 
9500001995,1007.00 ,,,,0.00 
9500001996,1007.00 ,,,,0.00 
9500001997,1002.00 ,,,,0.00 
9500001998,1002.00 ,,,,0.00 
9500001999,1002.00 ,,,,0.00 
9500002000,1002.00 ,,,,0.00 
9500002001,1002.00 ,,,,0.00 
9500002002,1002.00 ,,,,0.00 
9500002003,1002.00 ,,,,0.00 
9500002004,1002.00 ,,,,0.00 
9500002005,1002.00 ,,,,0.00 
9500002006,1002.00 ,,,,0.00 
9500002007,1002.00 ,,,,0.00 
9500002008,1002.00 ,,,,0.00 
9500002009,1002.00 ,,,,0.00 
9500002010,1002.00 ,,,,0.00 
9500002011,1002.00 ,,,,0.00 
9500002012,1002.00 ,,,,0.00 
9500002013,1002.00 ,,,,0.00 
9500002014,1002.00 ,,,,0.00 
9500002015,1002.00 ,,,,0.00 
9500002016,1002.00 ,,,,0.00 
9500002017,1002.00 ,,,,0.00 
9500002018,1002.00 ,,,,0.00 
9500002019,1002.00 ,,,,0.00 
9500002020,1002.00 ,,,,0.00 
9500002021,1002.00 ,,,,0.00 
9500002022,1002.00 ,,,,0.00 
9500002023,1002.00 ,,,,0.00 
9500002024,1002.00 ,,,,0.00 
9500002025,1002.00 ,,,,0.00 
9500002026,1002.00 ,,,,0.00 
9500002027,1002.00 ,,,,0.00 
9500002028,1002.00 ,,,,0.00 
9500002029,1002.00 ,,,,0.00 
9500002030,1002.00 ,,,,0.00 
9500002031,1002.00 ,,,,0.00 
9500002032,1002.00 ,,,,0.00 
9500002033,1007.00 ,,,,0.00 
9500002034,1007.00 ,,,,0.00 
9500002035,1002.00 ,,,,0.00 
9500002036,1002.00 ,,,,0.00 
9500002037,1002.00 ,,,,0.00 
9500002038,1002.00 ,,,,0.00 
9500002039,1002.00 ,,,,0.00 
9500002040,1002.00 ,,,,0.00 
9500002041,1002.00 ,,,,0.00 
9500002042,1002.00 ,,,,0.00 
9500002043,1002.00 ,,,,0.00 
9500002044,1002.00 ,,,,0.00 
9500002045,1002.00 ,,,,0.00 
9500002046,1002.00 ,,,,0.00 
9500002047,1002.00 ,,,,0.00 
9500002048,1002.00 ,,,,0.00 
9500002049,1002.00 ,,,,0.00 
9500002050,1002.00 ,,,,0.00 
9500002051,1002.00 ,,,,0.00 
9500002052,1002.00 ,,,,0.00 
9500002053,1007.00 ,,,,0.00 
9500002054,1007.00 ,,,,0.00 
9500002055,1007.00 ,,,,0.00 
9500002056,1002.00 ,,,,0.00 
9500002057,1002.00 ,,,,0.00 
9500002058,1002.00 ,,,,0.00 
9500002059,1002.00 ,,,,0.00 
9500002060,1002.00 ,,,,0.00 
9500002061,1002.00 ,,,,0.00 
9500002062,1002.00 ,,,,0.00 
9500002063,1002.00 ,,,,0.00 
9500002064,1002.00 ,,,,0.00 
9500002065,1002.00 ,,,,0.00 
9500002066,1002.00 ,,,,0.00 
9500002067,1002.00 ,,,,0.00 
9500002068,1002.00 ,,,,0.00 
9500002069,1002.00 ,,,,0.00 
9500002070,1002.00 ,,,,0.00 
9500002071,1002.00 ,,,,0.00 
9500002072,1002.00 ,,,,0.00 
9500002073,1002.00 ,,,,0.00 
9500002074,1002.00 ,,,,0.00 
9500002075,1002.00 ,,,,0.00 
9500002076,1002.00 ,,,,0.00 
9500002077,1002.00 ,,,,0.00 
9500002078,1002.00 ,,,,0.00 
9500002079,1002.00 ,,,,0.00 
9500002080,1002.00 ,,,,0.00 
9500002081,1002.00 ,,,,0.00 
9500002082,1002.00 ,,,,0.00 
9500002083,1002.00 ,,,,0.00 
9500002084,1002.00 ,,,,0.00 
9500002085,1002.00 ,,,,0.00 
9500002086,1002.00 ,,,,0.00 
9500002087,1002.00 ,,,,0.00 
9500002088,1002.00 ,,,,0.00 
9500002089,1007.00 ,,,,0.00 
9500002090,1007.00 ,,,,0.00 
9500002091,1002.00 ,,,,0.00 
9500002092,1002.00 ,,,,0.00 
9500002093,1002.00 ,,,,0.00 
9500002094,1002.00 ,,,,0.00 
9500002095,1002.00 ,,,,0.00 
9500002096,1002.00 ,,,,0.00 
9500002097,1002.00 ,,,,0.00 
9500002098,1002.00 ,,,,0.00 
9500002099,1002.00 ,,,,0.00 
9500002101,1002.00 ,,,,0.00 
9500002102,1002.00 ,,,,0.00 
9500002103,1002.00 ,,,,0.00 
9500002104,1002.00 ,,,,0.00 
9500002105,1002.00 ,,,,0.00 
9500002106,1002.00 ,,,,0.00 
9500002107,1002.00 ,,,,0.00 
9500002108,1002.00 ,,,,0.00 
9500002109,1002.00 ,,,,0.00 
9500002110,1002.00 ,,,,0.00 
9500002111,1002.00 ,,,,0.00 
9500002112,1002.00 ,,,,0.00 
9500002113,1002.00 ,,,,0.00 
9500002114,1002.00 ,,,,0.00 
9500002115,1002.00 ,,,,0.00 
9500002116,1002.00 ,,,,0.00 
9500002117,1002.00 ,,,,0.00 
9500002118,1002.00 ,,,,0.00 
9500002119,1002.00 ,,,,0.00 
9500002120,1002.00 ,,,,0.00 
9500002121,1002.00 ,,,,0.00 
9500002122,1002.00 ,,,,0.00 
9500002123,1002.00 ,,,,0.00 
9500002124,1002.00 ,,,,0.00 
9500002125,1002.00 ,,,,0.00 
9500002126,1002.00 ,,,,0.00 
9500002127,1002.00 ,,,,0.00 
9500002128,1007.00 ,,,,0.00 
9500002129,1002.00 ,,,,0.00 
9500002130,1002.00 ,,,,0.00 
9500002131,1002.00 ,,,,0.00 
9500002132,1002.00 ,,,,0.00 
9500002133,1002.00 ,,,,0.00 
9500002134,1002.00 ,,,,0.00 
9500002135,1002.00 ,,,,0.00 
9500002136,1002.00 ,,,,0.00 
9500002137,1002.00 ,,,,0.00 
9500002138,1002.00 ,,,,0.00 
9500002139,1002.00 ,,,,0.00 
9500002140,1002.00 ,,,,0.00 
9500002141,1002.00 ,,,,0.00 
9500002142,1007.00 ,,,,0.00 
9500002143,1002.00 ,,,,0.00 
9500002144,1002.00 ,,,,0.00 
9500002145,1002.00 ,,,,0.00 
9500002146,1002.00 ,,,,0.00 
9500002147,1002.00 ,,,,0.00 
9500002148,1002.00 ,,,,0.00 
9500002149,1002.00 ,,,,0.00 
9500002150,1002.00 ,,,,0.00 
9500002151,1002.00 ,,,,0.00 
9500002152,1002.00 ,,,,0.00 
9500002153,1002.00 ,,,,0.00 
9500002154,1002.00 ,,,,0.00 
9500002155,1002.00 ,,,,0.00 
9500002156,1002.00 ,,,,0.00 
9500002157,1002.00 ,,,,0.00 
9500002158,1002.00 ,,,,0.00 
9500002159,1002.00 ,,,,0.00 
9500002160,1002.00 ,,,,0.00 
9500002161,1002.00 ,,,,0.00 
9500002162,1002.00 ,,,,0.00 
9500002163,1002.00 ,,,,0.00 
9500002164,1002.00 ,,,,0.00 
9500002165,1002.00 ,,,,0.00 
9500002166,1002.00 ,,,,0.00 
9500002167,1002.00 ,,,,0.00 
9500002168,1007.00 ,,,,0.00 
9500002169,1002.00 ,,,,0.00 
9500002170,1002.00 ,,,,0.00 
9500002171,1002.00 ,,,,0.00 
9500002172,1002.00 ,,,,0.00 
9500002173,1002.00 ,,,,0.00 
9500002174,1002.00 ,,,,0.00 
9500002175,1002.00 ,,,,0.00 
9500002176,1002.00 ,,,,0.00 
9500002177,1002.00 ,,,,0.00 
9500002178,1002.00 ,,,,0.00 
9500002179,1002.00 ,,,,0.00 
9500002180,1002.00 ,,,,0.00 
9500002181,1002.00 ,,,,0.00 
9500002182,1002.00 ,,,,0.00 
9500002183,1002.00 ,,,,0.00 
9500002184,1002.00 ,,,,0.00 
9500002185,1002.00 ,,,,0.00 
9500002186,1002.00 ,,,,0.00 
9500002187,1002.00 ,,,,0.00 
9500002188,1002.00 ,,,,0.00 
9500002189,1002.00 ,,,,0.00 
9500002190,1007.00 ,,,,0.00 
9500002191,1002.00 ,,,,0.00 
9500002192,1002.00 ,,,,0.00 
9500002193,1002.00 ,,,,0.00 
9500002194,1002.00 ,,,,0.00 
9500002195,1002.00 ,,,,0.00 
9500002196,1002.00 ,,,,0.00 
9500002197,1002.00 ,,,,0.00 
9500002198,1002.00 ,,,,0.00 
9500002199,1002.00 ,,,,0.00 
9500002200,1002.00 ,,,,0.00 
9500002201,1002.00 ,,,,0.00 
9500002202,1002.00 ,,,,0.00 
9500002203,1002.00 ,,,,0.00 
9500002204,1002.00 ,,,,0.00 
9500002205,1002.00 ,,,,0.00 
9500002206,1002.00 ,,,,0.00 
9500002207,1002.00 ,,,,0.00 
9500002208,1002.00 ,,,,0.00 
9500002209,1002.00 ,,,,0.00 
9500002210,1002.00 ,,,,0.00 
9500002211,1002.00 ,,,,0.00 
9500002212,1002.00 ,,,,0.00 
9500002213,1002.00 ,,,,0.00 
9500002214,1002.00 ,,,,0.00 
9500002215,1002.00 ,,,,0.00 
9500002216,1002.00 ,,,,0.00 
9500002217,1002.00 ,,,,0.00 
9500002218,1002.00 ,,,,0.00 
9500002219,1002.00 ,,,,0.00 
9500002220,1002.00 ,,,,0.00 
9500002221,1002.00 ,,,,0.00 
9500002222,1002.00 ,,,,0.00 
9500002223,1002.00 ,,,,0.00 
9500002224,1002.00 ,,,,0.00 
9500002225,1002.00 ,,,,0.00 
9500002226,1002.00 ,,,,0.00 
9500002227,1002.00 ,,,,0.00 
9500002228,1002.00 ,,,,0.00 
9500002229,1002.00 ,,,,0.00 
9500002230,1002.00 ,,,,0.00 
9500002231,1002.00 ,,,,0.00 
9500002232,1002.00 ,,,,0.00 
9500002233,1002.00 ,,,,0.00 
9500002234,1007.00 ,,,,0.00 
9500002235,1002.00 ,,,,0.00 
9500002236,1002.00 ,,,,0.00 
9500002237,1002.00 ,,,,0.00 
9500002238,1002.00 ,,,,0.00 
9500002239,1002.00 ,,,,0.00 
9500002240,1002.00 ,,,,0.00 
9500002241,1002.00 ,,,,0.00 
9500002242,1007.00 ,,,,0.00 
9500002243,1002.00 ,,,,0.00 
9500002244,1002.00 ,,,,0.00 
9500002245,1002.00 ,,,,0.00 
9500002246,1002.00 ,,,,0.00 
9500002247,1002.00 ,,,,0.00 
9500002248,1002.00 ,,,,0.00 
9500002249,1002.00 ,,,,0.00 
9500002250,1002.00 ,,,,0.00 
9500002251,1002.00 ,,,,0.00 
9500002252,1002.00 ,,,,0.00 
9500002253,1002.00 ,,,,0.00 
9500002254,1002.00 ,,,,0.00 
9500002255,1002.00 ,,,,0.00 
9500002256,1002.00 ,,,,0.00 
9500002257,1002.00 ,,,,0.00 
9500002258,1002.00 ,,,,0.00 
9500002259,1002.00 ,,,,0.00 
9500002260,1002.00 ,,,,0.00 
9500002261,1002.00 ,,,,0.00 
9500002262,1002.00 ,,,,0.00 
9500002263,1002.00 ,,,,0.00 
9500002264,1002.00 ,,,,0.00 
9500002265,1002.00 ,,,,0.00 
9500002266,1002.00 ,,,,0.00 
9500002267,1002.00 ,,,,0.00 
9500002268,1002.00 ,,,,0.00 
9500002269,1007.00 ,,,,0.00 
9500002270,1007.00 ,,,,0.00 
9500002271,1002.00 ,,,,0.00 
9500002272,1002.00 ,,,,0.00 
9500002273,1002.00 ,,,,0.00 
9500002274,1002.00 ,,,,0.00 
9500002275,1002.00 ,,,,0.00 
9500002276,1002.00 ,,,,0.00 
9500002277,1002.00 ,,,,0.00 
9500002278,1002.00 ,,,,0.00 
9500002279,1002.00 ,,,,0.00 
9500002281,1002.00 ,,,,0.00 
9500002282,1002.00 ,,,,0.00 
9500002283,1002.00 ,,,,0.00 
9500002284,1002.00 ,,,,0.00 
9500002285,1002.00 ,,,,0.00 
9500002286,1002.00 ,,,,0.00 
9500002287,1002.00 ,,,,0.00 
9500002288,1002.00 ,,,,0.00 
9500002289,1002.00 ,,,,0.00 
9500002290,1001.00 ,,,,0.00 
9500002291,1002.00 ,,,,0.00 
9500002292,1002.00 ,,,,0.00 
9500002293,1002.00 ,,,,0.00 
9500002294,1007.00 ,,,,0.00 
9500002295,1002.00 ,,,,0.00 
9500002296,1002.00 ,,,,0.00 
9500002297,1002.00 ,,,,0.00 
9500002298,1002.00 ,,,,0.00 
9500002299,1002.00 ,,,,0.00 
9500002300,1002.00 ,,,,0.00 
9500002301,1002.00 ,,,,0.00 
9500002302,1002.00 ,,,,0.00 
9500002303,1002.00 ,,,,0.00 
9500002304,1002.00 ,,,,0.00 
9500002305,1002.00 ,,,,0.00 
9500002306,1002.00 ,,,,0.00 
9500002307,1002.00 ,,,,0.00 
9500002308,1002.00 ,,,,0.00 
9500002309,1002.00 ,,,,0.00 
9500002310,1002.00 ,,,,0.00 
9500002311,1002.00 ,,,,0.00 
9500002312,1002.00 ,,,,0.00 
9500002313,1002.00 ,,,,0.00 
9500002314,1002.00 ,,,,0.00 
9500002315,1002.00 ,,,,0.00 
9500002316,1002.00 ,,,,0.00 
9500002317,1002.00 ,,,,0.00 
9500002318,1002.00 ,,,,0.00 
9500002319,1002.00 ,,,,0.00 
9500002320,1002.00 ,,,,0.00 
9500002321,1002.00 ,,,,0.00 
9500002322,1002.00 ,,,,0.00 
9500002323,1002.00 ,,,,0.00 
9500002324,1002.00 ,,,,0.00 
9500002325,1002.00 ,,,,0.00 
9500002326,1002.00 ,,,,0.00 
9500002327,1002.00 ,,,,0.00 
9500002328,1002.00 ,,,,0.00 
9500002329,1002.00 ,,,,0.00 
9500002330,1002.00 ,,,,0.00 
9500002331,1002.00 ,,,,0.00 
9500002332,1002.00 ,,,,0.00 
9500002333,1002.00 ,,,,0.00 
9500002334,1002.00 ,,,,0.00 
9500002335,1007.00 ,,,,0.00 
9500002336,1002.00 ,,,,0.00 
9500002337,1002.00 ,,,,0.00 
9500002338,1002.00 ,,,,0.00 
9500002339,1002.00 ,,,,0.00 
9500002340,1002.00 ,,,,0.00 
9500002341,1002.00 ,,,,0.00 
9500002342,1002.00 ,,,,0.00 
9500002343,1002.00 ,,,,0.00 
9500002344,1002.00 ,,,,0.00 
9500002345,1002.00 ,,,,0.00 
9500002346,1002.00 ,,,,0.00 
9500002347,1002.00 ,,,,0.00 
9500002348,1002.00 ,,,TWD,0.00 
9500002349,1002.00 ,,,,0.00 
9500002350,1002.00 ,,,,0.00 
9500002351,1002.00 ,,,,0.00 
9500002352,1002.00 ,,,,0.00 
9500002353,1002.00 ,,,,0.00 
9500002354,1002.00 ,,,,0.00 
9500002355,1002.00 ,,,,0.00 
9500002356,1002.00 ,,,,0.00 
9500002357,1002.00 ,,,,0.00 
9500002358,1002.00 ,,,,0.00 
9500002359,1002.00 ,,,,0.00 
9500002360,1002.00 ,,,,0.00 
9500002361,1002.00 ,,,,0.00 
9500002362,1002.00 ,,,,0.00 
9500002363,1002.00 ,,,,0.00 
9500002364,1002.00 ,,,,0.00 
9500002365,1002.00 ,,,,0.00 
9500002366,1002.00 ,,,,0.00 
9500002367,1002.00 ,,,,0.00 
9500002368,1002.00 ,,,,0.00 
9500002369,1002.00 ,,,,0.00 
9500002370,1002.00 ,,,,0.00 
9500002371,1002.00 ,,,,0.00 
9500002372,1002.00 ,,,,0.00 
9500002373,1002.00 ,,,,0.00 
9500002374,1002.00 ,,,,0.00 
9500002375,1002.00 ,,,,0.00 
9500002376,1002.00 ,,,,0.00 
9500002377,1002.00 ,,,,0.00 
9500002378,1002.00 ,,,,0.00 
9500002379,1002.00 ,,,,0.00 
9500002380,1002.00 ,,,,0.00 
9500002381,1002.00 ,,,,0.00 
9500002382,1002.00 ,,,,0.00 
9500002383,1002.00 ,,,,0.00 
9500002384,1002.00 ,,,,0.00 
9500002385,1007.00 ,,,,0.00 
9500002386,1007.00 ,,,,0.00 
9500002387,1002.00 ,,,,0.00 
9500002388,1002.00 ,,,,0.00 
9500002389,1002.00 ,,,,0.00 
9500002390,1002.00 ,,,,0.00 
9500002391,1002.00 ,,,,0.00 
9500002392,1002.00 ,,,,0.00 
9500002393,1002.00 ,,,,0.00 
9500002394,1002.00 ,,,,0.00 
9500002395,1002.00 ,,,,0.00 
9500002396,1002.00 ,,,,0.00 
9500002397,1002.00 ,,,,0.00 
9500002398,1002.00 ,,,,0.00 
9500002399,1002.00 ,,,,0.00 
9500002400,1002.00 ,,,,0.00 
9500002401,1002.00 ,,,,0.00 
9500002402,1002.00 ,,,,0.00 
9500002403,1002.00 ,,,,0.00 
9500002404,1002.00 ,,,,0.00 
9500002405,1002.00 ,,,,0.00 
9500002406,1002.00 ,,,,0.00 
9500002407,1002.00 ,,,,0.00 
9500002408,1002.00 ,,,,0.00 
9500002409,1002.00 ,,,,0.00 
9500002410,1002.00 ,,,,0.00 
9500002411,1002.00 ,,,,0.00 
9500002412,1002.00 ,,,,0.00 
9500002413,1002.00 ,,,,0.00 
9500002414,1002.00 ,,,,0.00 
9500002415,1002.00 ,,,,0.00 
9500002416,1002.00 ,,,,0.00 
9500002417,1002.00 ,,,,0.00 
9500002418,1002.00 ,,,,0.00 
9500002419,1002.00 ,,,,0.00 
9500002420,1002.00 ,,,,0.00 
9500002421,1002.00 ,,,,0.00 
9500002422,1002.00 ,,,,0.00 
9500002423,1002.00 ,,,,0.00 
9500002424,1002.00 ,,,,0.00 
9500002425,1002.00 ,,,,0.00 
9500002426,1002.00 ,,,,0.00 
9500002427,1002.00 ,,,,0.00 
9500002428,1002.00 ,,,,0.00 
9500002429,1002.00 ,,,,0.00 
9500002430,1002.00 ,,,,0.00 
9500002431,1002.00 ,,,,0.00 
9500002432,1002.00 ,,,,0.00 
9500002433,1002.00 ,,,,0.00 
9500002434,1002.00 ,,,,0.00 
9500002435,1002.00 ,,,,0.00 
9500002436,1002.00 ,,,,0.00 
9500002437,1002.00 ,,,,0.00 
9500002438,1002.00 ,,,,0.00 
9500002439,1002.00 ,,,,0.00 
9500002440,1002.00 ,,,,0.00 
9500002441,1002.00 ,,,,0.00 
9500002442,1002.00 ,,,,0.00 
9500002443,1002.00 ,,,,0.00 
9500002444,1002.00 ,,,,0.00 
9500002445,1002.00 ,,,,0.00 
9500002446,1002.00 ,,,,0.00 
9500002447,1002.00 ,,,,0.00 
9500002448,1002.00 ,,,,0.00 
9500002449,1002.00 ,,,,0.00 
9500002450,1002.00 ,,,,0.00 
9500002451,1002.00 ,,,,0.00 
9500002452,1002.00 ,,,,0.00 
9500002453,1002.00 ,,,,0.00 
9500002454,1002.00 ,,,,0.00 
9500002455,1002.00 ,,,,0.00 
9500002456,1002.00 ,,,,0.00 
9500002457,1002.00 ,,,,0.00 
9500002458,1002.00 ,,,,0.00 
9500002459,1002.00 ,,,,0.00 
9500002460,1002.00 ,,,,0.00 
9500002462,1002.00 ,,,,0.00 
9500002463,1002.00 ,,,,0.00 
9500002464,1002.00 ,,,,0.00 
9500002465,1002.00 ,,,,0.00 
9500002466,1002.00 ,,,,0.00 
9500002467,1002.00 ,,,,0.00 
9500002468,1002.00 ,,,,0.00 
9500002469,1002.00 ,,,,0.00 
9500002470,1002.00 ,,,,0.00 
9500002471,1007.00 ,,,,0.00 
9500002472,1002.00 ,,,,0.00 
9500002473,1002.00 ,,,,0.00 
9500002474,1002.00 ,,,,0.00 
9500002475,1002.00 ,,,,0.00 
9500002476,1002.00 ,,,,0.00 
9500002477,1002.00 ,,,,0.00 
9500002478,1002.00 ,,,,0.00 
9500002479,1002.00 ,,,,0.00 
9500002480,1002.00 ,,,,0.00 
9500002481,1002.00 ,,,,0.00 
9500002482,1002.00 ,,,,0.00 
9500002483,1002.00 ,,,,0.00 
9500002484,1002.00 ,,,,0.00 
9500002485,1002.00 ,,,,0.00 
9500002486,1002.00 ,,,,0.00 
9500002487,1002.00 ,,,,0.00 
9500002488,1002.00 ,,,,0.00 
9500002489,1002.00 ,,,,0.00 
9500002490,1002.00 ,,,,0.00 
9500002491,1002.00 ,,,,0.00 
9500002492,1002.00 ,,,,0.00 
9500002493,1002.00 ,,,,0.00 
9500002494,1002.00 ,,,,0.00 
9500002495,1002.00 ,,,,0.00 
9500002496,1002.00 ,,,,0.00 
9500002497,1002.00 ,,,,0.00 
9500002498,1002.00 ,,,,0.00 
9500002499,1002.00 ,,,,0.00 
9500002500,1002.00 ,,,,0.00 
9500002501,1002.00 ,,,,0.00 
9500002502,1002.00 ,,,,0.00 
9500002503,1002.00 ,,,,0.00 
9500002504,1002.00 ,,,,0.00 
9500002505,1002.00 ,,,,0.00 
9500002506,1002.00 ,,,,0.00 
9500002507,1002.00 ,,,,0.00 
9500002508,1002.00 ,,,,0.00 
9500002509,1002.00 ,,,,0.00 
9500002510,1002.00 ,,,,0.00 
9500002511,1002.00 ,,,,0.00 
9500002512,1002.00 ,,,,0.00 
9500002513,1002.00 ,,,,0.00 
9500002514,1002.00 ,,,,0.00 
9500002515,1002.00 ,,,,0.00 
9500002516,1002.00 ,,,,0.00 
9500002517,1002.00 ,,,,0.00 
9500002518,1002.00 ,,,,0.00 
9500002519,1004.00 ,,,,0.00 
9500002520,1002.00 ,,,,0.00 
9500002521,1002.00 ,,,,0.00 
9500002522,1002.00 ,,,,0.00 
9500002523,1002.00 ,,,,0.00 
9500002524,1002.00 ,,,,0.00 
9500002525,1002.00 ,,,,0.00 
9500002526,1002.00 ,,,,0.00 
9500002527,1002.00 ,,,,0.00 
9500002528,1002.00 ,,,,0.00 
9500002529,1002.00 ,,,,0.00 
9500002530,1002.00 ,,,,0.00 
9500002531,1002.00 ,,,,0.00 
9500002532,1002.00 ,,,,0.00 
9500002533,1002.00 ,,,,0.00 
9500002534,1002.00 ,,,,0.00 
9500002535,1002.00 ,,,,0.00 
9500002536,1002.00 ,,,,0.00 
9500002537,1002.00 ,,,,0.00 
9500002538,1002.00 ,,,,0.00 
9500002539,1002.00 ,,,,0.00 
9500002540,1002.00 ,,,,0.00 
9500002541,1002.00 ,,,,0.00 
9500002542,1002.00 ,,,,0.00 
9500002543,1002.00 ,,,,0.00 
9500002544,1002.00 ,,,,0.00 
9500002545,1002.00 ,,,,0.00 
9500002546,1002.00 ,,,,0.00 
9500002547,1002.00 ,,,,0.00 
9500002548,1002.00 ,,,,0.00 
9500002549,1002.00 ,,,,0.00 
9500002550,1002.00 ,,,,0.00 
9500002551,1002.00 ,,,,0.00 
